Date,Description,Amount (Negated),Amount,Category,Amount (Raw),Entered,Reconciled
5/19/2023,alessi fish,400.0,0.0,Expenses:Food:Groceries,-400.0,True,True
5/19/2023,green chili,50.0,0.0,Expenses:Food:Groceries,-50.0,True,True
5/19/2023,khale,290.0,0.0,Expenses:Food:Groceries,-290.0,True,True
5/19/2023,lemon sole,390.0,0.0,Expenses:Food:Groceries,-390.0,True,True
5/19/2023,santis grab,250.0,0.0,Expenses:Food:Groceries,-250.0,True,True
5/20/2023,jerry salary,1000.0,0.0,Expenses:Professional Fees,-1000.0,True,True
5/20/2023,LBC sir gio helmet,790.0,0.0,Expenses:Professional Fees,-790.0,True,True
5/20/2023,screen,720.0,0.0,Expenses:Food:Groceries,-720.0,True,True
5/22/2023,griffin gift,1400.0,0.0,Expenses:Gifts,-1400.0,True,True
5/23/2023,tooth fairy,500.0,0.0,Expenses:Childcare:Others,-500.0,True,True
5/25/2023,Fire extinguisher stand,2167.0,0.0,Expenses:Household Supplies,-2167.0,True,True
5/25/2023,kidzoona,400.0,0.0,Expenses:Childcare:Extracurricular Activities,-400.0,True,True
5/25/2023,timezone & alessi snack,1000.0,0.0,Expenses:Childcare:Extracurricular Activities,-1000.0,True,True
5/25/2023,wii jump trampouline,1998.0,0.0,Expenses:Childcare:Extracurricular Activities,-1998.0,True,True
5/26/2023,dalandan,25.0,0.0,Expenses:Food:Groceries,-25.0,True,True
5/26/2023,lacatan,249.0,0.0,Expenses:Food:Groceries,-249.0,True,True
5/26/2023,ning plants & pots,2290.0,0.0,Expenses:Household Supplies,-2290.0,True,True
5/26/2023,red sili,100.0,0.0,Expenses:Food:Groceries,-100.0,True,True
5/26/2023,rose marry herbs,450.0,0.0,Expenses:Food:Groceries,-450.0,True,True
5/26/2023,sir gio memo card,900.0,0.0,Expenses:Household Supplies,-900.0,True,True
5/27/2023,Return amount memo card,0.0,235.0,Expenses:Household Supplies,235.0,True,True
5/29/2023,silica gel,180.0,0.0,Expenses:Food:Groceries,-180.0,True,True
6/1/2023,alessi SLVA ID,125.0,0.0,Expenses:Household Supplies,-125.0,True,True
6/1/2023,angkas santis,250.0,0.0,Expenses:Professional Fees,-250.0,True,True
6/1/2023,chuck roll bee,900.0,0.0,Expenses:Food:Groceries,-900.0,True,True
6/1/2023,hipon,475.0,0.0,Expenses:Food:Groceries,-475.0,True,True
6/1/2023,petchay,60.0,0.0,Expenses:Food:Groceries,-60.0,True,True
6/1/2023,portabello mushroom,389.0,0.0,Expenses:Food:Groceries,-389.0,True,True
6/1/2023,rosa red lettuce,170.0,0.0,Expenses:Food:Groceries,-170.0,True,True
6/2/2023,flourescent,272.0,0.0,Expenses:Household Supplies,-272.0,True,True
6/2/2023,pots and soil,2100.0,0.0,Expenses:Household Supplies,-2100.0,True,True
6/9/2023,alessi swimming,1000.0,0.0,Expenses:Childcare:Extracurricular Activities,-1000.0,True,True
6/9/2023,arugula,95.0,0.0,Expenses:Food:Groceries,-95.0,True,True
6/9/2023,camote,90.0,0.0,Expenses:Food:Groceries,-90.0,True,True
6/9/2023,egg plant,70.0,0.0,Expenses:Food:Groceries,-70.0,True,True
6/9/2023,grab,200.0,0.0,Expenses:Transportation:Public,-200.0,True,True
6/9/2023,onion leaves,50.0,0.0,Expenses:Food:Groceries,-50.0,True,True
6/9/2023,sili red,60.0,0.0,Expenses:Food:Groceries,-60.0,True,True
6/9/2023,snack alessi,250.0,0.0,Expenses:Food:Dining,-250.0,True,True
6/14/2023,metromart exceeded,40.0,0.0,Expenses:Food:Groceries,-40.0,True,True
6/14/2023,Sir gio phone battery,1800.0,0.0,Expenses:Household Supplies,-1800.0,True,True
6/15/2023,pabili grab artichoke,600.0,0.0,Expenses:Professional Fees,-600.0,True,True
6/16/2023,alessi dinner,520.0,0.0,Expenses:Food:Dining,-520.0,True,True
6/16/2023,alessi kidzoona,850.0,0.0,Expenses:Childcare:Extracurricular Activities,-850.0,True,True
6/16/2023,beroccoli,210.0,0.0,Expenses:Food:Groceries,-210.0,True,True
6/16/2023,extra soil organic,500.0,0.0,Expenses:Household Supplies,-500.0,True,True
6/16/2023,rock salt,50.0,0.0,Expenses:Household Supplies,-50.0,True,True
6/16/2023,singkamas,65.0,0.0,Expenses:Food:Groceries,-65.0,True,True
6/16/2023,tofu,60.0,0.0,Expenses:Food:Groceries,-60.0,True,True
6/16/2023,tuyo,120.0,0.0,Expenses:Food:Groceries,-120.0,True,True
6/19/2023,cheese vintage pabili grab,1450.0,0.0,Expenses:Food:Groceries,-1450.0,True,True
6/19/2023,Dragon fruit,185.0,0.0,Expenses:Food:Groceries,-185.0,True,True
6/20/2023,alessi water park,1500.0,0.0,Expenses:Childcare:Extracurricular Activities,-1500.0,True,True
6/20/2023,cash in,0.0,1000.0,Orphan-PHP,1000.0,True,True
6/20/2023,sir gio memory card,780.0,0.0,Expenses:Household Supplies,-780.0,True,True
6/21/2023,Healthy Option Protein bars,1600.0,0.0,Expenses:Food:Groceries,-1600.0,True,True
6/23/2023,pampampano,430.0,0.0,Expenses:Food:Groceries,-430.0,True,True
6/23/2023,sigarilyas,60.0,0.0,Expenses:Food:Groceries,-60.0,True,True
6/28/2023,parsley flat,129.0,0.0,Expenses:Food:Groceries,-129.0,True,True
6/28/2023,rice noodles,165.0,0.0,Expenses:Food:Groceries,-165.0,True,True
6/29/2023,pork,415.0,0.0,Expenses:Food:Groceries,-415.0,True,True
6/30/2023,kalapato fish Sir Gio,380.0,0.0,Expenses:Food:Groceries,-380.0,True,True
6/30/2023,snow pease,75.0,0.0,Expenses:Food:Groceries,-75.0,True,True
7/4/2023,Rolly Salary,3000.0,0.0,Expenses:Professional Fees,-3000.0,True,True
7/5/2023,Mam B tip driver,150.0,0.0,Expenses:Professional Fees,-150.0,True,True
7/6/2023,LAZADA roller tape,111.0,0.0,Expenses:Household Supplies,-111.0,True,True
7/6/2023,Mam B Parking,90.0,0.0,Expenses:Transportation:Parking,-90.0,True,True
7/7/2023,nocus squid,550.0,0.0,Expenses:Food:Groceries,-550.0,True,True
7/8/2023,oder night,930.0,0.0,Expenses:Food:Dining,-930.0,True,True
